route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
023R,20260602-Weekday-2-26-04-1111100,32378008,"Downtown",0,5,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378009,"Mill Woods",1,5,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378010,"Downtown",0,5,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378011,"Mill Woods",1,5,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378012,"Mill Woods",1,16,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378013,"Downtown",0,16,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378014,"Mill Woods",1,16,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378015,"Downtown",0,16,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378016,"Mill Woods",1,16,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378017,"Downtown",0,16,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378018,"Mill Woods",1,16,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378019,"Downtown",0,16,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378020,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378021,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378022,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378023,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378024,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378025,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378026,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378027,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378028,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378029,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378030,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378031,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378032,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378033,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378034,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378035,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378036,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378037,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378038,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378039,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378040,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378041,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378042,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378043,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378044,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378045,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378046,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378047,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378048,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378049,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378050,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378051,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378052,"Mill Woods",1,7,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378053,"Downtown",0,7,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378054,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378055,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378056,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378057,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378058,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378059,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378060,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378061,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378062,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378063,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378064,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378065,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378066,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378067,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378068,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378069,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378070,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378071,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378072,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378073,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378074,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378075,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378076,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378077,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378078,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378079,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378080,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378081,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378082,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378083,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378084,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378085,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378086,"Mill Woods",1,9,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378087,"Downtown",0,9,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378088,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378089,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378090,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378091,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378092,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378093,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378094,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378095,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378096,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378097,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378098,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378099,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378100,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378101,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378102,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378103,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378104,"Downtown",0,13,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378105,"Mill Woods",1,13,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378106,"Downtown",0,13,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378107,"Mill Woods",1,13,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378108,"Downtown",0,13,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378109,"Mill Woods",1,13,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378110,"Downtown",0,13,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378111,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378112,"Downtown",0,6,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378113,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378114,"Downtown",0,6,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378115,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378116,"Downtown",0,6,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378117,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378118,"Downtown",0,6,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378119,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378120,"Mill Woods",1,10,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378121,"Downtown",0,10,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378122,"Mill Woods",1,10,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378123,"Downtown",0,10,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378124,"Mill Woods",1,10,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378125,"Downtown",0,10,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378126,"Mill Woods",1,10,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378127,"Downtown",0,10,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378128,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378129,"Downtown",0,6,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378130,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378131,"Downtown",0,6,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378132,"Mill Woods",1,6,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378133,"Downtown",0,6,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378134,"Mill Woods",1,17,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378135,"Downtown",0,17,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378136,"Mill Woods",1,17,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378137,"Downtown",0,17,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378138,"Mill Woods",1,17,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378139,"Downtown",0,17,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378140,"Mill Woods",1,17,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378141,"Downtown",0,17,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378142,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378143,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378144,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378145,"Downtown",0,11,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378146,"Mill Woods",1,11,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378147,"Downtown",0,2,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378148,"Mill Woods",1,2,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378149,"Downtown",0,2,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378150,"Mill Woods",1,2,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378151,"Downtown",0,2,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378152,"Mill Woods",1,8,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378153,"Downtown",0,8,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378154,"Mill Woods",1,8,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378155,"Downtown",0,8,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378156,"Mill Woods",1,8,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378157,"Downtown",0,8,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378158,"Mill Woods",1,8,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378159,"Downtown",0,8,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378160,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378161,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378162,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378163,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378164,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378165,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378166,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378167,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378168,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378169,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378170,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378171,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378172,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378173,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378174,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378175,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378176,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378177,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378178,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378179,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378180,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378181,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378182,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378183,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378184,"Mill Woods",1,4,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378185,"Downtown",0,4,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378186,"Mill Woods",1,12,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378187,"Downtown",0,12,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378188,"Mill Woods",1,12,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378189,"Downtown",0,12,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378190,"Mill Woods",1,12,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378191,"Downtown",0,12,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378192,"Mill Woods",1,12,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378193,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378194,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378195,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378196,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378197,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378198,"Downtown",0,15,023R-18-North,1,1
023R,20260602-Weekday-2-26-04-1111100,32378199,"Mill Woods",1,15,023R-43-South,1,1
023R,20260602-Weekday-2-26-04-1111100,32378200,"Downtown",0,15,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378358,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378359,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378360,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378361,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378362,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378363,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378364,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378365,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378366,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378367,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378368,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378369,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378370,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378371,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378372,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378373,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378374,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378375,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378376,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378377,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378378,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378379,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378380,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378381,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378382,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378383,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378384,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378385,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378386,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378387,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378388,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378389,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378390,"Downtown",0,1,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378391,"Mill Woods",1,1,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378392,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378393,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378394,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378395,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378396,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378397,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378398,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378399,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378400,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378401,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378402,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378403,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378404,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378405,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378406,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378407,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378408,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378409,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378410,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378411,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378412,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378413,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378414,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378415,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378416,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378417,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378418,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378419,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378420,"Downtown",0,3,023R-18-North,1,1
023R,20260606-Saturday-2-26-04-0000010,32378421,"Mill Woods",1,3,023R-43-South,1,1
023R,20260606-Saturday-2-26-04-0000010,32378422,"Downtown",0,3,023R-18-North,1,1
